Marital status;Application mode;Application order;Course;Daytime/evening attendance	;Previous qualification;Previous qualification (grade);Mother's qualification;Father's qualification;Father's occupation;Admission grade;Displaced;Educational special needs;Debtor;Tuition fees up to date;Gender;Scholarship holder;Age at enrollment;International;Curricular units 1st sem (grade);Curricular units 1st sem (without evaluations);Curricular units 2nd sem (credited);Curricular units 2nd sem (enrolled);Curricular units 2nd sem (evaluations);Curricular units 2nd sem (approved);Curricular units 2nd sem (grade);Curricular units 2nd sem (without evaluations);Unemployment rate;Inflation rate;GDP;Target
1;17;2;9853;1;1;114.0;1;1;0;108.8;1;0;0;1;0;0;18;0;11.4;0;0;7;9;6;13.33;0;13.9;-0.3;0.79;1
1;43;1;171;1;1;133.0;19;19;7;133.0;0;0;0;1;0;0;18;0;0.0;0;0;0;0;0;0.0;0;15.5;2.8;-4.06;1
1;17;1;9130;1;1;130.0;1;1;5;123.8;0;0;0;1;0;0;18;0;12.0;0;0;5;6;5;12.0;0;7.6;2.6;0.32;1
1;17;3;9773;1;1;127.0;19;19;8;120.0;0;0;0;1;0;0;18;0;0.0;0;0;6;0;0;0.0;0;8.9;1.4;3.51;3
1;17;3;9238;1;1;143.0;37;38;7;126.9;1;0;0;1;0;0;18;0;11.0;0;0;6;6;6;11.66;0;7.6;2.6;0.32;1
1;18;4;9773;1;1;130.0;19;19;4;121.3;1;0;0;1;0;0;20;0;12.0;0;0;6;8;6;11.57;0;15.5;2.8;-4.06;3
1;17;3;9500;1;1;136.0;19;1;9;129.0;1;0;0;1;0;1;19;0;13.3;0;0;8;10;8;12.55;0;12.4;0.5;1.79;1
1;1;1;9853;1;1;125.0;37;37;9;114.9;1;0;1;0;0;0;21;0;13.66;0;0;6;7;3;10.66;0;15.5;2.8;-4.06;3
1;17;1;9670;1;3;110.0;12;3;8;106.5;1;0;1;0;0;0;20;0;0.0;0;0;6;9;0;0.0;0;10.8;1.4;1.74;3
1;1;1;9254;1;1;130.0;37;38;9;133.9;1;0;0;1;0;0;18;0;12.2;0;0;6;8;4;11.25;0;9.4;-0.8;-3.12;1
1;1;1;9773;1;1;135.0;1;4;3;124.9;0;0;0;1;0;1;20;0;12.66;0;0;6;6;6;12.83;0;10.8;1.4;1.74;1
1;1;2;9500;1;1;133.0;19;37;9;128.5;1;0;0;1;0;1;19;0;1.407;0;0;8;8;8;1.407;0;9.4;-0.8;-3.12;1
1;1;1;9085;1;6;122.0;19;19;9;126.2;1;0;0;1;0;0;22;0;14.25;3;0;5;9;5;13.2;4;9.4;-0.8;-3.12;3
1;17;1;9130;1;1;122.0;19;19;9;121.7;1;0;0;0;0;0;22;0;0.0;0;0;2;2;0;0.0;2;9.4;-0.8;-3.12;3
1;1;2;9853;1;1;121.0;38;38;5;120.0;1;0;0;1;0;0;18;0;12.0;0;0;6;8;4;10.25;0;10.8;1.4;1.74;1
1;43;1;9147;1;1;123.0;3;19;9;113.2;0;0;0;1;0;0;21;0;11.16;2;4;10;16;7;10.57;0;7.6;2.6;0.32;1
1;1;1;9238;1;1;128.0;19;19;5;120.3;1;0;0;1;0;0;19;0;13.0;0;0;6;8;5;11.6;0;7.6;2.6;0.32;1
1;1;4;171;1;1;139.0;37;38;9;127.8;1;0;0;1;0;0;19;0;0.0;0;0;0;0;0;0.0;0;10.8;1.4;1.74;3
1;1;2;9500;1;1;124.0;34;34;0;123.3;1;0;0;1;0;1;20;0;14.9;1;0;8;8;7;14.9;1;9.4;-0.8;-3.12;3
1;1;3;9500;1;1;135.0;38;19;8;126.3;1;0;1;1;0;1;18;0;12.65;0;0;8;9;8;12.44;0;15.5;2.8;-4.06;1
1;51;1;9991;0;42;110.0;19;37;9;128.2;0;0;0;0;0;0;22;0;11.0;0;5;5;5;5;10.6;0;8.9;1.4;3.51;3
1;17;4;9085;1;1;138.0;19;36;7;134.9;1;0;0;1;0;0;20;0;12.4;0;0;5;9;5;12.66;0;7.6;2.6;0.32;1
1;44;1;9003;1;39;140.0;38;38;6;140.0;0;0;0;1;0;0;19;0;12.0;0;0;6;7;6;12.66;0;12.4;0.5;1.79;1
1;1;5;9500;1;1;126.0;1;19;7;115.5;1;0;0;1;0;1;19;0;12.13;0;0;8;10;7;13.32;0;12.4;0.5;1.79;1
1;1;2;9500;1;1;113.0;38;19;7;106.7;1;0;0;1;0;1;20;0;12.62;0;0;7;8;6;12.5;0;11.1;0.6;2.02;1
1;39;1;9991;0;1;120.0;38;38;3;140.0;0;0;0;1;0;0;25;0;10.66;0;0;5;11;3;11.33;0;15.5;2.8;-4.06;1
1;1;1;9500;1;1;145.0;19;19;7;136.6;0;0;0;1;0;1;19;0;13.76;0;0;8;10;7;14.05;0;15.5;2.8;-4.06;1
1;18;1;9500;1;1;124.0;38;37;7;119.3;1;0;0;1;0;0;19;0;1.311;0;0;8;8;8;1.311;0;9.4;-0.8;-3.12;1
1;1;1;9070;1;1;160.0;3;38;9;152.0;1;0;0;0;0;0;19;0;0.0;0;0;6;0;0;0.0;0;10.8;1.4;1.74;3
1;1;1;9500;1;1;138.0;38;19;5;144.3;0;0;0;1;0;0;20;0;12.7;0;0;8;8;7;13.57;0;13.9;-0.3;0.79;1
1;39;2;9556;1;1;130.0;37;37;9;159.0;1;0;0;1;0;0;25;0;11.85;0;0;8;21;5;11.7;0;12.4;0.5;1.79;1
1;17;1;9500;1;1;127.0;19;38;9;129.5;1;0;0;1;0;1;20;0;12.33;0;0;7;7;6;12.33;0;7.6;2.6;0.32;1
1;39;1;9238;1;1;170.0;38;19;9;140.0;1;0;0;1;0;0;24;0;15.75;0;0;6;10;5;16.4;0;9.4;-0.8;-3.12;1
1;1;3;9670;1;1;111.0;1;1;5;105.4;0;0;0;1;0;0;20;0;13.33;0;0;5;6;5;13.2;0;7.6;2.6;0.32;1
1;42;1;9500;1;1;100.0;1;19;8;136.0;1;0;0;1;0;0;21;0;14.35;0;5;8;8;8;1.349;0;15.5;2.8;-4.06;1
1;44;1;9003;1;39;160.0;37;38;9;160.0;0;0;1;1;0;1;19;0;13.0;0;0;6;11;5;13.0;0;15.5;2.8;-4.06;1
1;1;1;9773;1;1;152.0;38;37;9;139.1;0;0;0;1;0;1;19;0;12.83;0;0;6;6;6;13.5;0;16.2;0.3;-0.92;1
1;1;2;9670;1;1;144.0;37;38;9;126.9;0;0;0;1;0;1;21;0;13.2;0;0;5;5;4;13.0;0;9.4;-0.8;-3.12;1
1;39;1;9500;1;3;133.8;3;37;10;184.0;0;0;0;1;0;0;28;0;17.0;0;1;8;9;8;16.58;0;15.5;2.8;-4.06;1
1;1;1;9238;1;1;125.0;37;38;9;125.0;1;0;1;0;0;1;19;0;10.6;0;0;6;8;5;11.0;0;10.8;1.4;1.74;1
1;1;1;9147;1;1;150.0;37;37;6;138.5;0;0;0;1;0;1;18;0;14.0;0;0;5;6;5;13.6;0;12.4;0.5;1.79;1
5;17;5;9500;1;1;143.0;37;38;8;133.5;1;0;0;1;0;1;18;0;12.11;0;0;8;8;7;12.11;0;12.7;3.7;-1.7;1
1;1;3;9500;1;1;145.0;19;37;7;141.5;1;0;0;1;0;1;18;0;1.305;0;0;8;8;8;1.305;0;9.4;-0.8;-3.12;1
1;42;1;9500;1;1;120.0;1;2;3;130.0;1;0;0;1;0;0;22;0;13.28;0;4;8;8;7;13.28;0;12.7;3.7;-1.7;1
1;1;1;9147;1;1;138.0;37;37;171;131.0;1;0;0;1;0;0;19;0;11.0;0;0;5;8;3;10.66;0;12.4;0.5;1.79;1
1;1;1;9500;1;1;145.0;19;1;5;145.0;0;0;0;1;0;1;18;0;14.07;0;0;8;8;8;1.1311475409836065;0;13.9;-0.3;0.79;1
1;17;1;9254;1;1;122.0;37;37;6;114.3;0;0;0;0;0;0;20;0;0.0;0;0;6;0;0;0.0;0;15.5;2.8;-4.06;3
1;44;1;171;1;39;110.0;37;37;6;108.3;0;0;0;0;0;0;26;0;11.25;0;3;10;12;3;11.0;0;12.4;0.5;1.79;3
1;1;3;9070;1;1;136.0;37;38;9;125.2;1;0;0;1;0;1;18;0;14.0;0;0;6;8;6;13.62;0;10.8;1.4;1.74;1
1;1;1;9254;1;1;145.0;1;38;9;131.7;1;0;0;1;0;1;21;0;12.16;0;0;6;11;3;11.66;0;10.8;1.4;1.74;3
1;17;4;9500;1;1;141.0;38;37;3;126.3;1;0;0;1;0;0;18;0;13.29;0;0;8;8;7;13.29;0;10.8;1.4;1.74;1
1;1;1;9085;1;1;149.0;19;19;6;147.6;1;0;0;1;0;0;20;0;13.92;0;0;6;9;6;14.25;0;15.5;2.8;-4.06;1
1;1;6;9500;1;1;130.0;38;19;6;125.1;1;0;0;1;0;0;18;0;13.37;0;0;8;13;7;12.83;0;15.5;2.8;-4.06;1
1;17;6;9147;1;1;121.0;19;38;9;123.8;0;0;0;1;0;1;19;0;12.4;0;0;5;8;3;11.0;0;12.7;3.7;-1.7;1
1;1;1;9670;1;1;128.0;1;1;2;130.8;1;0;0;1;0;0;20;0;15.0;0;0;5;5;4;13.75;0;7.6;2.6;0.32;3
1;1;1;9853;1;1;152.0;19;19;5;154.1;0;0;1;1;0;1;18;0;13.33;0;0;6;7;6;12.57;0;12.7;3.7;-1.7;1
1;16;2;9147;1;1;132.0;37;37;9;122.6;1;0;0;1;0;1;20;0;12.0;0;0;5;9;4;12.62;0;10.8;1.4;1.74;1
1;1;2;8014;0;1;107.0;19;11;0;103.5;1;0;0;1;0;0;22;0;13.4;0;0;6;9;5;12.2;0;7.6;2.6;0.32;1
1;1;1;171;1;1;131.0;19;38;5;132.8;1;0;0;1;0;0;18;0;0.0;0;0;0;0;0;0.0;0;7.6;2.6;0.32;1
1;51;1;9991;0;1;141.0;19;38;7;100.0;0;0;0;1;0;0;21;0;11.5;0;1;5;5;5;11.4;0;8.9;1.4;3.51;1
1;18;2;9853;1;1;120.0;1;1;0;115.8;0;0;0;1;0;0;18;0;12.0;0;0;7;11;6;12.16;0;13.9;-0.3;0.79;1
1;1;1;9500;1;1;148.0;19;19;4;133.8;0;0;0;1;0;0;18;0;13.48;0;0;8;8;7;13.48;0;12.7;3.7;-1.7;1
1;1;1;9070;1;1;130.0;12;19;5;118.5;0;1;0;1;0;1;18;0;12.0;0;0;6;8;6;11.28;0;8.9;1.4;3.51;1
1;17;1;171;1;1;145.0;37;37;1;150.3;1;0;0;1;0;0;19;0;0.0;0;0;0;0;0;0.0;0;15.5;2.8;-4.06;3
1;17;3;9147;1;1;112.0;1;19;5;107.8;1;0;0;1;0;0;19;0;10.33;0;0;5;11;3;14.42;0;10.8;1.4;1.74;1
1;1;1;9500;1;1;138.0;38;1;4;127.5;1;0;0;1;0;0;19;0;12.94;0;0;7;7;5;13.76;0;16.2;0.3;-0.92;1
1;1;3;9500;1;1;135.0;1;37;7;120.5;1;0;0;1;0;0;19;0;13.25;0;0;8;11;7;13.25;0;10.8;1.4;1.74;1
1;1;1;9147;1;1;118.0;1;2;10;117.3;1;0;0;1;0;0;19;0;12.25;0;0;5;10;4;12.0;0;8.9;1.4;3.51;1
1;17;1;9254;1;1;123.0;38;37;7;120.6;1;0;0;0;0;0;19;0;11.66;0;0;6;15;1;10.0;0;10.8;1.4;1.74;3
1;16;4;9254;1;1;126.0;38;37;7;118.7;1;0;0;1;0;1;21;0;13.57;0;0;6;6;6;12.5;0;8.9;1.4;3.51;1
1;1;2;9773;1;1;150.0;1;37;7;130.8;0;0;0;1;0;1;20;1;11.8;0;0;6;9;5;11.83;0;15.5;2.8;-4.06;1
1;1;1;9147;1;1;121.0;19;19;9;112.6;1;0;0;1;0;1;20;0;14.2;0;0;5;7;5;13.28;0;11.1;0.6;2.02;1
1;39;1;9991;0;19;133.1;37;37;9;117.2;0;0;0;1;0;0;41;0;11.0;0;0;5;6;5;11.8;1;7.6;2.6;0.32;1
4;7;1;9500;1;40;130.0;37;37;3;130.0;1;0;0;1;0;0;32;0;13.62;0;0;7;8;7;12.63;0;12.4;0.5;1.79;1
1;17;3;9500;1;1;139.0;38;1;5;131.8;1;0;0;1;0;0;18;0;14.65;0;0;8;8;7;14.65;0;10.8;1.4;1.74;1
4;39;1;8014;0;1;160.0;37;37;4;97.0;0;0;0;1;0;1;35;0;11.33;0;0;6;6;6;11.33;0;15.5;2.8;-4.06;1
1;39;1;9500;1;1;110.0;37;37;9;130.0;0;0;1;0;0;0;32;0;13.7;0;0;7;7;0;0.0;0;16.2;0.3;-0.92;3
1;39;1;8014;0;40;140.0;19;37;9;148.0;0;0;0;1;0;0;37;0;13.72;0;4;8;8;8;14.75;0;12.4;0.5;1.79;1
2;39;2;9147;1;3;130.0;3;37;9;103.4;0;0;0;1;0;0;30;0;11.75;0;3;8;12;7;11.14;0;12.7;3.7;-1.7;3
1;43;2;9773;1;1;132.0;19;19;0;127.1;0;0;0;1;1;0;23;0;12.33;0;0;6;11;5;13.0;0;7.6;2.6;0.32;1
1;17;2;9773;1;1;139.0;3;1;7;124.0;1;0;0;1;0;1;20;0;14.0;0;0;6;7;6;13.85;0;15.5;2.8;-4.06;3
1;1;1;9670;1;1;135.0;19;37;7;121.4;0;0;0;1;1;0;21;0;11.5;0;0;5;6;4;11.75;0;9.4;-0.8;-3.12;1
1;1;1;9147;1;1;117.0;38;19;7;118.1;0;0;0;1;1;0;19;0;11.2;0;0;5;5;5;13.2;0;12.4;0.5;1.79;1
1;17;4;9500;1;1;137.0;1;19;3;121.3;1;0;0;1;1;1;18;0;15.07;0;0;8;8;7;15.07;0;10.8;1.4;1.74;1
1;42;1;9119;1;1;144.0;34;34;0;119.5;0;0;0;1;1;0;18;0;10.0;0;0;5;7;1;12.0;0;10.8;1.4;1.74;3
1;39;1;9991;0;1;130.0;1;1;10;115.2;0;0;0;1;1;0;24;0;12.0;0;0;5;6;5;12.66;0;12.4;0.5;1.79;1
1;18;1;9670;1;1;140.0;1;37;9;130.2;1;0;0;1;1;0;22;0;13.0;0;0;6;11;4;12.6;0;12.7;3.7;-1.7;1
1;17;4;9254;1;1;130.0;19;1;5;130.0;1;0;0;1;1;0;18;0;11.0;0;0;6;7;3;11.25;0;16.2;0.3;-0.92;3
1;16;2;9238;1;1;130.0;37;37;6;126.9;1;0;0;1;0;0;18;0;13.57;0;0;6;11;5;12.16;0;9.4;-0.8;-3.12;1
1;1;2;9070;1;1;152.0;2;1;1;168.5;1;0;0;1;1;0;21;1;14.6;0;0;6;6;5;14.2;0;16.2;0.3;-0.92;1
4;39;1;9500;1;1;133.1;37;37;9;130.0;0;0;1;1;0;0;38;0;11.83;0;0;7;14;2;10.0;0;16.2;0.3;-0.92;3
1;18;1;9556;1;1;140.0;38;37;9;122.8;0;0;0;1;0;1;19;0;12.62;0;0;8;11;8;12.51;0;12.7;3.7;-1.7;1
6;39;1;9500;1;1;133.1;37;37;9;110.0;0;0;0;1;0;0;36;0;11.5;0;0;7;14;3;12.33;0;16.2;0.3;-0.92;3
1;16;1;9085;1;1;140.0;1;1;9;127.1;1;0;0;1;0;0;18;0;13.25;1;0;5;10;4;10.5;0;12.7;3.7;-1.7;1
1;1;3;9500;1;1;133.1;19;19;5;108.5;1;0;0;1;0;0;19;0;1.26;0;0;8;12;6;11.9;0;12.4;0.5;1.79;1
1;53;1;9085;1;42;140.0;19;38;9;138.2;0;0;1;0;0;0;21;0;13.75;0;4;9;17;5;13.2;0;8.9;1.4;3.51;3
1;1;2;9500;1;1;133.1;19;38;192;96.0;1;0;0;1;0;0;19;0;13.59;0;0;8;11;6;11.93;0;11.1;0.6;2.02;1
1;1;1;9238;1;1;135.0;19;19;9;124.5;0;0;0;1;0;1;18;0;11.14;0;0;6;8;6;12.28;0;16.2;0.3;-0.92;1
2;7;1;9500;1;3;120.0;37;19;7;120.0;1;0;0;1;0;0;45;0;12.7;0;6;10;12;10;1.296;0;13.9;-0.3;0.79;1
1;17;1;9147;1;1;140.0;37;37;7;132.3;1;0;0;1;0;0;20;0;10.0;0;0;5;10;1;11.0;0;7.6;2.6;0.32;3
1;17;1;9254;1;1;128.0;19;1;7;120.7;1;0;1;1;0;0;18;0;11.66;0;0;6;10;4;11.5;0;13.9;-0.3;0.79;1
1;1;1;9670;1;1;141.0;1;19;4;132.6;0;0;0;1;0;1;18;0;14.0;0;0;6;7;6;13.14;0;11.1;0.6;2.02;1
1;7;2;9130;1;3;140.0;34;34;0;140.0;0;0;0;1;0;0;25;0;0.0;4;0;5;9;0;0.0;3;10.8;1.4;1.74;3
1;1;6;9500;1;1;139.0;1;1;4;124.5;1;0;0;1;0;0;19;0;1.204;0;0;8;9;7;1.204;0;10.8;1.4;1.74;1
1;1;1;171;1;1;142.0;19;19;7;142.0;1;0;0;1;0;1;18;0;0.0;0;0;0;0;0;0.0;0;13.9;-0.3;0.79;1
1;7;1;9254;1;40;130.0;1;1;6;130.0;0;0;0;1;0;0;39;0;1.376;0;9;12;16;12;14.58;0;13.9;-0.3;0.79;1
2;39;1;9003;1;1;130.0;38;37;9;144.0;0;0;0;1;0;0;29;0;15.44;0;11;13;13;13;15.3;0;15.5;2.8;-4.06;1
1;17;1;9853;1;1;125.0;19;19;7;128.5;1;0;0;1;0;0;18;0;11.5;0;0;7;8;7;12.71;0;13.9;-0.3;0.79;1
1;7;1;9070;1;3;140.0;37;2;3;140.0;0;0;0;0;0;0;23;0;10.0;0;0;6;0;0;0.0;0;10.8;1.4;1.74;3
1;42;1;9853;1;1;120.0;1;37;5;113.9;1;0;0;1;0;0;21;0;12.25;0;0;6;13;3;10.33;0;12.7;3.7;-1.7;3
1;1;1;9238;1;1;147.0;1;19;4;137.2;0;0;0;0;0;0;18;0;14.5;0;0;6;6;6;15.16;0;10.8;1.4;1.74;1
1;7;1;9085;1;40;140.0;1;19;5;140.0;1;0;0;1;0;0;23;0;15.57;0;0;6;8;6;16.37;0;12.4;0.5;1.79;1
1;1;1;9130;1;1;161.0;1;19;4;152.3;0;0;0;1;0;0;18;0;15.57;0;0;6;7;6;14.71;0;11.1;0.6;2.02;1
2;39;1;8014;0;19;133.1;37;37;8;112.5;0;0;0;1;0;0;32;0;13.8;0;0;6;7;6;12.16;0;9.4;-0.8;-3.12;1
2;39;2;9147;1;1;150.0;19;37;7;101.0;0;0;1;0;0;0;29;0;10.66;0;0;5;14;2;14.8;0;10.8;1.4;1.74;3
1;1;6;9238;1;1;113.0;1;38;163;112.3;1;0;1;1;0;1;20;0;11.6;0;0;6;8;4;11.75;0;8.9;1.4;3.51;1
1;39;1;9238;1;1;140.0;34;34;0;114.0;1;0;0;0;0;0;28;0;13.0;0;0;6;12;0;0.0;0;9.4;-0.8;-3.12;3
1;7;1;9147;1;3;130.0;38;38;9;130.0;0;0;0;1;0;0;27;0;12.0;0;0;5;11;4;13.62;0;10.8;1.4;1.74;1
1;43;2;9500;1;1;120.0;37;34;0;121.5;0;0;1;1;0;0;22;0;12.33;2;11;14;14;12;12.33;2;7.6;2.6;0.32;1
2;39;1;9003;1;19;133.1;19;37;10;120.0;0;0;1;1;0;0;37;0;12.87;0;0;6;12;6;12.9;0;16.2;0.3;-0.92;1
1;7;1;8014;0;3;130.0;37;38;5;130.0;0;0;0;0;0;0;28;0;11.0;0;0;6;0;0;0.0;0;12.7;3.7;-1.7;3
2;39;1;9003;1;1;120.0;37;37;9;125.7;0;0;1;0;0;0;43;0;12.25;0;0;6;13;4;10.5;0;8.9;1.4;3.51;3
1;43;1;9556;1;1;140.0;37;37;9;128.0;1;0;0;0;0;0;32;0;0.0;7;0;8;8;0;0.0;7;10.8;1.4;1.74;3
1;17;1;9238;1;1;123.0;1;1;9;113.2;0;0;0;1;0;1;20;0;10.75;0;0;6;13;5;11.5;0;15.5;2.8;-4.06;1
4;39;1;9500;1;19;133.1;38;1;4;120.0;0;0;0;1;0;1;35;0;13.63;1;0;8;9;8;13.63;1;9.4;-0.8;-3.12;1
1;1;1;9670;1;1;130.0;37;37;0;117.8;1;0;0;1;0;0;21;0;13.0;0;0;5;7;4;11.5;1;7.6;2.6;0.32;1
1;1;4;9500;1;1;126.0;19;19;9;121.3;1;0;0;1;0;1;18;0;13.53;0;0;7;7;7;12.22;0;12.4;0.5;1.79;1
1;1;1;9500;1;1;176.0;3;38;7;169.7;0;0;0;1;0;1;18;0;16.9;0;0;8;9;8;1.637;0;16.2;0.3;-0.92;1
1;17;4;9238;1;1;124.0;19;19;8;117.7;1;0;0;1;0;0;18;0;12.0;0;0;6;11;4;12.0;0;16.2;0.3;-0.92;1
1;44;1;8014;0;39;120.0;19;37;6;121.8;1;0;0;1;0;0;22;0;12.5;0;2;6;7;6;13.28;0;12.4;0.5;1.79;1
1;1;2;9500;1;1;140.0;1;1;10;128.3;1;0;0;1;0;0;19;0;12.76;0;0;8;8;7;12.76;0;10.8;1.4;1.74;1
1;18;2;9147;1;1;143.0;19;38;7;132.2;1;0;0;1;0;1;18;0;13.75;0;0;5;6;5;12.16;0;13.9;-0.3;0.79;1
1;1;2;171;1;1;136.0;39;1;4;134.3;1;0;1;1;0;0;19;0;0.0;0;0;0;0;0;0.0;0;12.4;0.5;1.79;3
1;1;1;9500;1;1;132.0;19;1;5;123.4;0;0;0;1;0;1;18;0;14.6;0;0;8;9;8;1.568;0;11.1;0.6;2.02;1
2;39;1;9991;0;19;133.1;19;39;3;121.7;0;0;1;0;0;0;31;0;0.0;0;0;5;7;0;0.0;0;16.2;0.3;-0.92;3
2;39;1;8014;0;19;100.0;1;19;5;130.0;0;0;1;1;0;1;33;0;13.83;0;0;6;7;6;12.5;0;9.4;-0.8;-3.12;1
1;1;3;9500;1;1;137.0;19;38;7;126.5;1;0;0;1;0;1;19;0;1.357;0;0;8;8;8;1.357;0;9.4;-0.8;-3.12;1
1;17;1;9238;1;1;153.0;38;38;7;159.7;1;0;0;1;0;1;18;0;15.14;0;0;6;6;6;15.83;0;12.7;3.7;-1.7;1
1;1;1;9147;1;1;160.0;9;19;3;151.3;0;0;0;1;0;0;23;0;10.66;0;0;5;8;5;11.6;0;7.6;2.6;0.32;1
1;17;1;9238;1;1;145.0;38;38;7;138.0;1;0;0;1;0;0;20;0;11.2;0;0;6;6;6;12.0;0;9.4;-0.8;-3.12;1
1;1;5;9500;1;1;137.0;38;38;8;126.5;1;0;0;1;0;0;18;0;1.376;0;0;8;8;8;1.376;0;9.4;-0.8;-3.12;1
1;53;1;9085;1;42;140.0;1;1;3;140.0;1;0;1;1;0;0;21;0;13.25;0;4;9;14;5;12.2;0;8.9;1.4;3.51;1
1;1;1;9238;1;1;120.0;19;38;6;112.3;0;0;0;1;0;1;22;0;10.71;0;0;6;10;5;12.2;0;12.7;3.7;-1.7;1
1;1;1;9238;1;1;122.0;1;19;4;127.3;1;0;1;1;0;0;20;0;12.16;0;0;6;7;6;11.66;0;9.4;-0.8;-3.12;1
1;7;1;9500;1;3;130.0;19;38;10;130.0;1;0;0;1;0;0;23;0;14.35;0;1;7;8;6;14.35;0;7.6;2.6;0.32;1
1;17;2;9773;1;1;133.1;3;1;5;115.0;1;0;0;1;0;0;19;0;12.83;0;0;6;6;6;12.66;0;16.2;0.3;-0.92;1
1;17;6;9500;1;1;150.0;1;37;1;131.5;1;0;0;1;0;0;19;0;13.92;0;0;8;8;7;13.92;0;10.8;1.4;1.74;1
1;39;1;9991;0;1;133.1;19;38;4;125.7;0;0;0;1;0;0;26;0;12.0;0;0;5;9;3;11.0;0;10.8;1.4;1.74;3
1;1;6;9500;1;1;141.0;1;37;3;126.8;1;0;0;1;0;0;18;0;1.344;0;0;8;9;8;13.74;0;16.2;0.3;-0.92;1
1;18;1;9119;1;1;146.0;1;37;7;132.4;1;0;0;1;1;0;18;0;16.0;0;0;5;5;0;0.0;0;9.4;-0.8;-3.12;3
1;44;1;9003;1;39;150.0;38;37;9;150.0;1;0;0;1;1;0;20;0;13.12;0;0;6;10;6;13.2;0;16.2;0.3;-0.92;1
1;1;1;9670;1;1;133.1;3;1;4;95.0;0;0;0;1;1;0;19;0;0.0;0;0;6;6;0;0.0;0;15.5;2.8;-4.06;3
1;43;1;9991;0;1;120.0;37;37;9;128.2;0;0;0;0;1;0;32;0;11.4;0;4;4;4;4;11.0;0;10.8;1.4;1.74;3
2;39;1;9130;1;1;150.0;19;19;4;130.0;0;0;0;0;1;0;31;0;11.0;2;0;5;9;3;11.66;0;9.4;-0.8;-3.12;3
1;39;1;9119;1;19;133.1;1;19;5;100.0;0;0;0;1;1;0;25;0;11.0;0;0;5;11;1;10.0;0;13.9;-0.3;0.79;1
1;42;1;9085;1;39;140.0;19;3;1;159.9;1;0;0;1;0;0;21;0;13.66;0;2;6;10;5;13.0;0;16.2;0.3;-0.92;1
2;43;1;9991;0;1;140.0;37;37;9;100.0;0;0;0;0;0;0;31;0;11.75;0;0;5;6;1;10.0;0;12.7;3.7;-1.7;3
2;39;1;9853;1;1;133.1;37;37;5;116.5;0;0;0;1;0;0;34;0;10.0;0;0;7;7;1;13.0;0;16.2;0.3;-0.92;3
1;1;1;9238;1;1;128.0;19;19;9;120.0;0;0;0;1;0;1;18;0;13.5;0;0;6;9;6;12.83;0;11.1;0.6;2.02;1
1;1;3;9238;1;1;117.0;19;19;9;117.0;1;0;1;1;0;0;19;0;0.0;0;0;6;0;0;0.0;0;12.4;0.5;1.79;3
1;53;1;9670;1;42;140.0;19;37;6;140.0;1;0;1;1;0;0;21;0;12.0;0;0;6;11;1;11.0;0;8.9;1.4;3.51;1
1;1;2;9853;1;1;124.0;38;37;3;118.1;1;0;0;0;0;0;18;0;13.0;0;0;6;10;5;11.8;0;9.4;-0.8;-3.12;3
1;1;1;9254;1;1;158.0;19;39;8;153.5;1;0;0;1;0;0;20;0;14.83;0;0;6;6;6;16.0;0;11.1;0.6;2.02;1
1;43;1;9773;1;1;137.0;38;37;5;127.9;1;0;0;1;0;0;20;0;11.83;0;0;6;7;6;12.85;0;15.5;2.8;-4.06;1
1;17;3;9670;1;1;123.0;38;38;8;118.8;1;1;0;1;0;1;18;0;12.0;0;0;6;11;5;12.33;0;11.1;0.6;2.02;1
1;1;1;9238;1;1;126.0;38;38;8;126.7;1;0;0;1;0;0;19;0;12.75;0;0;6;7;6;11.33;0;7.6;2.6;0.32;1
1;43;1;9085;1;1;170.0;19;19;1;170.0;1;0;0;1;0;0;19;0;0.0;5;0;5;7;4;14.75;1;12.7;3.7;-1.7;1
4;39;1;9130;1;1;133.1;3;1;5;110.0;1;0;0;1;0;1;30;0;0.0;0;0;6;16;1;10.0;0;11.1;0.6;2.02;3
1;17;1;9238;1;1;115.0;19;38;5;115.0;1;0;0;1;0;0;19;0;12.0;0;0;6;7;6;12.85;0;11.1;0.6;2.02;1
1;1;3;9556;1;1;132.0;38;37;7;119.0;1;0;0;1;0;0;19;0;11.67;0;0;8;8;8;13.8;0;12.7;3.7;-1.7;1
1;1;4;9500;1;1;132.0;1;37;7;121.8;1;0;0;1;0;1;19;0;13.6;0;0;8;8;7;13.6;0;12.7;3.7;-1.7;1
1;1;1;9085;1;1;143.0;19;38;9;133.4;1;0;0;1;0;0;19;0;16.0;0;0;6;8;6;15.87;0;12.4;0.5;1.79;1
1;1;3;9238;1;1;137.0;1;1;3;131.4;1;0;0;1;0;0;20;0;11.8;0;0;6;7;6;11.5;0;7.6;2.6;0.32;1
1;42;1;9119;1;1;130.0;19;37;3;135.0;0;0;1;1;1;0;25;0;0.0;0;2;6;7;2;14.0;0;13.9;-0.3;0.79;3
1;1;2;9773;1;1;121.0;19;19;9;122.8;0;0;0;1;1;0;19;0;0.0;0;0;6;0;0;0.0;0;12.4;0.5;1.79;3
2;39;1;9853;1;1;130.0;37;19;3;140.0;0;0;1;1;0;1;34;0;16.14;0;0;6;10;6;16.2;0;9.4;-0.8;-3.12;1
